domain,title,ip,server,encode
tourism.kcg.gov.tw,高雄旅遊網,163.29.241.157,Microsoft-IIS/7.0,utf8
filmkh.khcc.gov.tw,高雄市政府文化局影視發展暨拍片支援中心,210.241.43.186,"Apache/2.4.7 (Ubuntu)",utf8
sub.khcc.gov.tw,,210.241.43.156,,utf8
service.khcc.gov.tw,填寫留言,163.32.122.78,Microsoft-IIS/7.5,utf8
hougmaogang.khcc.gov.tw,,,,utf8
culturalcruise.khcc.gov.tw,高雄港文化遊艇船隊,210.241.43.176,Microsoft-IIS/7.5,utf8
duct.kcg.gov.tw,高雄市寬頻管道資訊網,163.29.241.62,Microsoft-IIS/8.5,utf8
pwmt.kcg.gov.tw,系統登入,163.29.241.65,Microsoft-IIS/6.0,utf8
ncd.kcg.gov.tw,"高雄市政府新建工程處全球資訊網 |",163.29.241.183,Microsoft-IIS/7.5,utf8
pwbmo.kcg.gov.tw,高雄市政府工務局養護工程處,163.29.241.116,Microsoft-IIS/7.5,utf8
pwib.kcg.gov.tw,高雄市政府工務局違章建築處理大隊-首頁,163.29.241.32,Microsoft-IIS/7.5,utf8
www.bote.taipei.gov.tw,臺北市交通管制工程處全球資訊網,163.29.36.96,Microsoft-IIS/7.5,utf8
iotwiki.iot.gov.tw,交通部運輸研究所-專案計畫全紀錄,210.69.172.66,Microsoft-IIS/8.0,utf8
edoc.iot.gov.tw,,210.69.172.21,Apache-Coyote/1.1,utf8
bigdata.iot.gov.tw,"首頁 - 交通部「大數據(Big Data)分析在交通管理與服務應用」 研討會",103.17.9.83,nginx,utf8
km.iot.gov.tw,,210.69.172.69,Microsoft-IIS/7.0,utf8
greentransport.iot.gov.tw,綠色運輸宣導網,210.69.172.40,"Apache/2.4.7 (Ubuntu)",utf8
isohe.ihmt.gov.tw,港灣環境資訊網,163.29.73.21,Microsoft-IIS/7.0,utf8
act.ihmt.gov.tw,IIS7,163.29.73.11,Microsoft-IIS/7.0,utf8
talas-pub.iot.gov.tw,"運輸安全網站資料系統 TALAS-Pub",140.129.29.211,Microsoft-IIS/7.5,utf8
THCS.iot.gov.tw,"臺灣公路容量分析專區 - THCS",210.69.172.75,"Apache/2.4.17 (Win32) OpenSSL/1.0.2d PHP/5.6.14",utf8
itaiwanbike.iot.gov.tw,:::::環騎圓夢:::::,210.69.172.97,Microsoft-IIS/8.5,utf8
attdownload.hsr.gov.tw,IIS7,163.29.58.214,Microsoft-IIS/7.5,utf8
webmail.hsr.gov.tw,,163.29.58.158,,utf8
newsletter.hsr.gov.tw,"第244期 - 高鐵簡訊",163.29.58.148,"Apache/2.2.22 (Ubuntu)",utf8
eacc-inv.ntpd.gov.tw,,163.29.165.12,,utf8
tvrs.ntpd.gov.tw,,163.29.165.13,,utf8
bikeap.ntpd.gov.tw,,163.29.165.31,Microsoft-IIS/7.0,utf8
community.ntpd.gov.tw,社區治安諮詢服務網,163.29.165.20,Apache-Coyote/1.1,utf8
ks.familyedu.moe.gov.tw,高雄市政府教育局家庭教育中心,140.111.14.141,Microsoft-IIS/7.5,utf8
cloud.ntpc.gov.tw,,61.60.127.111,,utf8
www.banqiao.ntpc.gov.tw,板橋區公所,61.60.124.70,"Apache/2.2.29 (CentOS)",utf8
ecpa.cpa.gov.tw,,,,utf8
www.ya.tax.ntpc.gov.tw,,61.60.124.70,,utf8
www.sw-en.ntpc.gov.tw,"Department of Social Welfare",61.60.124.70,"Apache/2.2.29 (CentOS)",utf8
www.renaifamily.ntpc.gov.tw,新北市立仁愛之家,61.60.124.70,"Apache/2.2.29 (CentOS)",utf8
www.aihsin.ntpc.gov.tw,新北市立八里愛心教養院,61.60.98.240,,utf8
www.dvp.ntpc.gov.tw,新北市政府家庭暴力暨性侵害防治中心,61.60.98.240,,utf8
www.e-bus.taipei.gov.tw,"臺北市公共運輸處 - 公車動態資訊系統",117.56.4.196,nginx,utf8
www.tmpd.gov.tw,,,,utf8
www.tph.mohw.gov.tw,衛生福利部臺北醫院,210.241.104.43,,big5
iwater.ntpc.gov.tw,新北水漾,60.199.172.241,Apache,utf8
doc2-attach.ntpc.gov.tw,IIS7,61.60.127.149,Microsoft-IIS/7.5,utf8
www.xzcac.ntpc.gov.tw,新莊文化藝術中心,61.60.124.70,Microsoft-IIS/7.5,utf8
edit.good.nat.gov.tw,,210.69.72.20,"Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips mod_jk/1.2.37 PHP/5.3.27",utf8
webmail.kcg.gov.tw,,163.29.241.4,,utf8
ipb.tycg.gov.tw,桃園市政府原住民族行政局,163.29.253.55,Apache,utf8
www.aftygh.gov.tw,國軍桃園總醫院,60.251.255.142,,big5
www.tygh.mohw.gov.tw,衛生福利部桃園醫院,210.241.104.44,,big5
www.tygh.gov.tw,衛生福利部桃園醫院,210.241.104.44,"Apache/2.2.24 (Unix) DAV/2 PHP/5.4.9",big5
www.typc.mohw.gov.tw,"衛生福利部 桃園療養院",210.241.104.44,"Apache/2.2.24 (Unix) DAV/2 PHP/5.4.9",big5
www.Taoyuan-phc.tycg.gov.tw,桃園市政府-桃園區衛生所,163.29.253.55,Apache,utf8
www.Zhongli-phc.tycg.gov.tw,桃園市政府-中壢區衛生所,163.29.253.55,Apache,utf8
www.Pingzhen-phc.tycg.gov.tw,桃園市政府-平鎮區衛生所,163.29.253.55,Apache,utf8
www.Bade-phc.tycg.gov.tw,桃園市政府-八德區衛生所,163.29.253.55,Apache,utf8
www.Yangmei-phc.tycg.gov.tw,桃園市政府-楊梅區衛生所,163.29.253.55,Apache,utf8
www.Daxi-phc.tycg.gov.tw,桃園市政府-大溪區衛生所,163.29.253.55,Apache,utf8
www.Luzhu-phc.tycg.gov.tw,桃園市政府-蘆竹區衛生所,163.29.253.55,Apache,utf8
www.Dayuan-phc.tycg.gov.tw,桃園市政府-大園區衛生所,163.29.253.55,Apache,utf8
www.Guishan-phc.tycg.gov.tw,桃園市政府-龜山區衛生所,163.29.253.55,Apache,utf8
www.Longtan-phc.tycg.gov.tw,桃園市政府-龍潭區衛生所,163.29.253.55,Apache,utf8
www.Xinwu-phc.tycg.gov.tw,桃園市政府-新屋區衛生所,163.29.253.55,Apache,utf8
www.Guanyin-phc.tycg.gov.tw,桃園市政府-觀音區衛生所,163.29.253.55,Apache,utf8
www.Fuxing-phc.tycg.gov.tw,桃園市政府-復興區衛生所,163.29.253.55,Apache,utf8
dep.hcchb.gov.tw,"新竹市衛生局 - 新竹市政府衛生局",163.29.137.16,Apache,utf8
www.chshb.gov.tw,,203.65.84.251,,utf8
www.cyshb.gov.tw,嘉義縣衛生局-首頁,203.65.88.11,,big5
www.ptshb.gov.tw,衛生局中文,210.69.151.195,,utf8
www.ttshb.gov.tw,臺東縣衛生局全球資訊網,203.65.94.122,Apache,utf8
www.hlshb.gov.tw,,210.69.167.102,Apache,utf8
www.ilshb.gov.tw,宜蘭縣政府衛生局,203.65.61.251,Microsoft-IIS/7.0,utf8
www.ntshb.gov.tw,南投衛生局,210.69.216.183,Microsoft-IIS/7.5,utf8
www.kmhb.gov.tw,,,,utf8
www.matsuhb.gov.tw,歡迎光臨連江縣衛生局,203.65.63.135,"Apache/2.4.20 (Win64) OpenSSL/1.0.2h PHP/5.6.21",utf8
mail.tychb.gov.tw,,203.65.76.25,,utf8
dentures.tychb.gov.tw,桃園市政府衛生局老人免費補助活動假牙系統,163.29.18.178,Microsoft-IIS/7.0,utf8
weight.tychb.gov.tw,桃園市政府衛生局-333健康享瘦站,163.29.18.178,Microsoft-IIS/7.0,utf8
ecms.tychb.gov.tw,桃園市早期療育資訊聯合照護網,203.65.76.221,Microsoft-IIS/6.0,big5
odis.tycg.gov.tw,,,,utf8
attach.tycg.gov.tw,桃園市政府大附件下載系統,163.29.253.52,Microsoft-IIS/7.5,utf8
www.ntl.gov.tw,國立公共資訊圖書館-網址更新公告,192.192.47.50,Microsoft-IIS/7.5,utf8
mgt2.good.nat.gov.tw,"Welcome to nginx!",210.241.49.212,"nginx/1.4.6 (Ubuntu)",utf8
www.ntx.gov.tw,,,,utf8
itax.tytax.gov.tw,,210.241.83.27,,utf8
e91plus.tycg.gov.tw,桃園市不動產交易e指通,163.29.253.114,Apache-Coyote/1.1,utf8
taobao.tycg.gov.tw,桃園住宅及不動產資訊桃寶網,163.29.253.116,Apache-Coyote/1.1,utf8
appeal.tycg.gov.tw,桃園市政府法務局-訴願決定書線上查詢系統,163.29.253.190,Microsoft-IIS/7.0,big5
dep-n-district-en.hccg.gov.tw,北區區公所英文版,163.29.137.16,Apache,utf8
dep-s-district-en.hccg.gov.tw,香山區公所英文版全球資訊網,163.29.137.16,Apache,utf8
www2.hcct.gov.tw,,,,utf8
pwf.mohw.gov.tw,,,,utf8
hakka-hall.hccg.gov.tw,新竹市東區客家會館,163.29.137.16,Apache,utf8
www.chrdc.gov.tw,嘉義縣人力發展所,117.56.103.217,"Apache/2.2.3 (CentOS)",utf8
www.cycab.gov.tw,"嘉義縣圖書館 CHIAYI COUNTY PUBLIC LIBRARY",163.27.63.204,Apache-Coyote/1.1,utf8
ipoem.cca.gov.tw,,,,utf8
puzih.cyhg.gov.tw,嘉義縣朴子市公所全球資訊網,210.69.166.102,Microsoft-IIS/8.0,utf8
cloudicweb.nhi.gov.tw,,210.69.214.203,,utf8
readingu.cca.gov.tw,,,,utf8
www.moe.gov.tw,,,,utf8
ipc.judicial.gov.tw,智慧財產法院全球資訊網,210.69.124.211,,utf8
afp.cnanews.gov.tw,,210.69.89.32,"Apache/1.3.33 (Unix) mod_jk/1.2.8 mod_ssl/2.8.22 OpenSSL/0.9.7e PHP/4.3.11 mod_perl/1.29",utf8
archive.kmdn.gov.tw,金門日報社-舊版報紙數位典藏資訊網-關於舊版報紙數位化,210.241.41.150,Microsoft-IIS/7.0,utf8
www.kcbfa.gov.tw,金門縣公共車船管理處,210.241.41.130,Apache-Coyote/1.1,utf8
bullying.cib.gov.tw,拒絕網路霸凌,210.69.153.1,Apache,utf8
dspc.moi.gov.tw,,,,utf8
rich.nyc.gov.tw,,,,utf8
itschool.dgbas.gov.tw,,,,utf8
www.ktla.taipei.gov.tw,臺北市古亭地政事務所,163.29.36.96,Microsoft-IIS/7.5,utf8
www.ccla.taipei.gov.tw,臺北市建成地政事務所,163.29.36.96,Microsoft-IIS/7.5,utf8
www.csla.taipei.gov.tw,臺北市中山地政事務所,163.29.36.96,Microsoft-IIS/7.5,utf8
www.ssla.taipei.gov.tw,臺北市松山地政事務所,163.29.36.96,Microsoft-IIS/7.5,utf8
www.slla.taipei.gov.tw,臺北市士林地政事務所,163.29.36.96,Microsoft-IIS/7.5,utf8
www.tala.taipei.gov.tw,臺北市大安地政事務所,163.29.36.96,Microsoft-IIS/7.5,utf8
tred.taipei.gov.tw,臺北市不動產資訊與居住服務整合入口網,210.69.61.96,Microsoft-IIS/7.0,utf8
"jtwww.jente.edu.tw\",,163.19.244.249,,utf8
"ejtwww.jente.edu.tw\",,163.19.244.249,,utf8
cspp.tcpd.gov.tw,臺北市政府警察局中山分局,163.29.36.96,Microsoft-IIS/7.5,utf8
hr.cga.gov.tw,行政院海岸巡防署人才招募網,210.241.92.252,Microsoft-IIS/7.5,utf8
twpat.tipo.gov.tw,,210.69.13.40,,utf8
wwwc.cyepb.gov.tw,IIS7,163.29.60.252,Microsoft-IIS/7.5,utf8
www.tfrin.gov.tw,行政院農業委員會-水產試驗所全球資訊網,210.69.36.6,Microsoft-IIS/7.0,utf8
www.ntcri.gov.tw,國立臺灣工藝研究發展中心,210.69.147.31,Microsoft-IIS/7.5,utf8
www.ntm.gov.tw,國立臺灣博物館,210.69.147.52,Microsoft-IIS/7.5,utf8
www.tactri.gov.tw,農業藥物毒物試驗所,210.69.168.101,Apache-Coyote/1.1,utf8
www.land.chcg.gov.tw,"【彰化縣政府 - 地政處】",210.69.54.88,Microsoft-IIS/6.0,utf8
www.hlhg.gov.tw,,,,utf8
www.tnla.gov.tw,臺南市政府地政局,210.69.57.230,Microsoft-IIS/6.0,utf8
www1.land.pthg.gov.tw,,210.69.151.32,,utf8
www.cmc.gov.tw,中央造幣廠-全球資訊網站,210.241.76.69,Apache-Coyote/1.1,big5
www.cepp.gov.tw,中央印製廠,117.56.61.7,Microsoft-IIS/7.0,utf8
civil.kcg.gov.tw,高雄市道路門牌查詢網站,163.29.105.88,Microsoft-IIS/7.0,utf8
emuseum.land.moi.gov.tw,地政E化博物館,210.69.87.4,Microsoft-IIS/8.5,big5
cishan88.kcg.gov.tw,高雄市旗山區公所,163.29.241.186,"Apache/2.2.3 (CentOS)",utf8
neimen.kcg.gov.tw,高雄市內門區公所>,163.29.241.186,"Apache/2.2.3 (CentOS)",utf8
shanlin.kcg.gov.tw,高雄市杉林區公所全球資訊網,163.29.241.207,Microsoft-IIS/7.5,utf8
www.jiashian.gov.tw,高雄市甲仙區公所,117.56.79.194,"Apache/2.2.14 (Win32) DAV/2 mod_ssl/2.2.14 OpenSSL/0.9.8l mod_autoindex_color PHP/5.3.1 mod_apreq2-20090110/2.7.1 mod_perl/2.0.4 Perl/v5.10.1",utf8
namasia.kcg.gov.tw,那瑪夏區公所全球資訊網,163.29.241.186,"Apache/2.2.3 (CentOS)",utf8
www.dsrtg.gov.tw,高雄市大社區公所-首頁,60.248.57.13,Microsoft-IIS/7.0,utf8
niaosong.kcg.gov.tw,高雄市鳥松區公所,163.29.241.186,"Apache/2.2.3 (CentOS)",utf8
liouguei.kcg.gov.tw,高雄市六龜區公所,163.29.241.183,Microsoft-IIS/7.5,utf8
tauyuan.kcg.gov.tw,高雄市桃源區公所,163.29.241.186,"Apache/2.2.3 (CentOS)",utf8
gisapsrv02.cpami.gov.tw,建構中,210.69.84.27,Microsoft-IIS/6.0,big5
heb.kcg.gov.tw,,163.29.105.45,,utf8
www.ksepb.gov.tw,"高雄市政府環境保護局 首頁",117.56.105.106,Microsoft-IIS/7.5,utf8
cpd.moe.gov.tw,教育部學校衛生資訊網,140.111.14.192,"Apache/2.4.7 (Ubuntu)",utf8
"www.puccc.pu.edu.tw __",,,,utf8
www.ntdmh.gov.tw,,,,utf8
house.e-land.gov.tw,宜蘭住宅不動產,210.69.148.227,Microsoft-IIS/7.5,utf8
e-landetw.land.nat.gov.tw,,210.71.181.19,Microsoft-IIS/7.5,utf8
www.ilcpb-tpb.gov.tw,歡迎光臨宜蘭縣政府警察局路邊停車管理場,117.56.213.86,Microsoft-IIS/6.0,utf8
imail.ilcpb.gov.tw,,210.241.4.130,Apache,utf8
www.npp.gov.tw,,,,utf8
www.fpppc.gov.tw,,,,utf8
www.spsh.gov.tw,內政部保安警察第二總隊全球資訊網,210.241.23.10,"Apache/2.2.22 (Ubuntu)",utf8
www.tcopp.gov.tw,中華民國內政部警政署保安警察第三總隊,210.69.28.141,Microsoft-IIS/7.5,utf8
www.4pppc.gov.tw,,,,utf8
www.th5pc.gov.tw,,,,utf8
www.spc.gov.tw,"保安警察第六總隊全球資訊網 Secial Police Sixth Headquarters",163.29.44.80,Microsoft-IIS/8.5,utf8
www.tppppc.gov.tw,,,,utf8
www.klhpb.gov.tw,內政部警政署基隆港務警察總隊,210.241.9.130,Microsoft-IIS/7.0,utf8
www.thpb.gov.tw,,163.29.69.217,Microsoft-IIS/7.0,utf8
www.khpb.gov.tw,,210.241.113.2,"Apache/2.2.16 (Win32) PHP/5.3.2",utf8
www.hlhpb.gov.tw,,,,utf8
www.cdcc.gov.tw,中華民國內政部警政署民防指揮管制所,117.56.22.4,Microsoft-IIS/7.5,utf8
www.npta.gov.tw,,210.241.94.251,Microsoft-IIS/7.5,utf8
www.police.tpc.gov.tw,,,,utf8
www.lchpd.gov.tw,"連江縣警察局 首頁",61.219.228.94,Microsoft-IIS/6.0,utf8
ilcpbil.e-land.gov.tw,宜蘭縣政府-宜蘭分局,210.69.148.14,Microsoft-IIS/8.5,utf8
wwa.ilcpb-tpb.gov.tw,宜蘭縣道路安全宣導平台,117.56.212.198,wwa.ilcpb-tpb.gov.tw,utf8
www.necoast-nsa.gov.tw,東北角暨宜蘭海岸國家風景區,211.79.201.1,,utf8
scenery.e-land.gov.tw,,210.69.148.47,,utf8
women.ilcpb.gov.tw,宜蘭縣政府警察局婦幼專區,210.241.4.137,Microsoft-IIS/7.5,utf8
young.ilcpb.gov.tw,宜蘭縣少年輔導委員會,210.241.4.137,Microsoft-IIS/7.5,utf8
apps.e-land.gov.tw,宜蘭縣政府-宜蘭百寶箱,210.69.148.65,Microsoft-IIS/7.5,utf8
vrhr.e-land.gov.tw,宜蘭縣政府戶政管理平台,210.69.148.83,Microsoft-IIS/8.5,utf8
hrs.e-land.gov.tw,宜蘭縣民政處戶政資訊網,210.69.148.10,Microsoft-IIS/6.0,big5
www.ymland.gov.tw,歡迎光臨桃園市楊梅地政事務所,117.56.230.75,Microsoft-IIS/6.0,big5
2015ilcpbsa.e-land.gov.tw,宜蘭縣政府警察局-蘇澳分局,210.69.148.83,Microsoft-IIS/8.5,utf8
gaze.nta.gov.tw,,163.29.58.22,,utf8
2015ilcpbss.e-land.gov.tw,宜蘭縣政府-三星分局,210.69.148.83,Microsoft-IIS/8.5,utf8
www.ilepb.gov.tw,宜蘭縣政府環境保護局,117.56.76.36,Microsoft-IIS/8.5,utf8
aplus.taipei.gov.tw,,,,utf8
oli.tycg.gov.tw,桃園市政府-勞動檢查處,163.29.253.55,Apache,utf8
easygo.tycg.gov.tw,桃園市身心障礙庇護商品easy購,163.29.253.143,Microsoft-IIS/7.5,utf8
workerorz.tycg.gov.tw,"職場甘苦3分鐘速解  勞動條件檢核網",163.29.253.148,Microsoft-IIS/7.5,utf8
dbas.tycg.gov.tw,桃園市政府主計處,163.29.253.55,Apache,utf8
tymap.tycg.gov.tw,IIS7,163.29.253.32,Microsoft-IIS/7.5,utf8
upgis.tycg.gov.tw,桃園市都市計畫地理資訊服務網,163.29.253.110,Microsoft-IIS/7.0,big5
oba.tycg.gov.tw,桃園市政府建築管理處,163.29.253.55,Apache,utf8
reg.ntuh.gov.tw,國立臺灣大學醫學院附設醫院醫療體系全球資訊網,140.112.125.222,Microsoft-IIS/8.0,utf8
nrch.cca.gov.tw,文化部國家文化資料庫,210.65.51.96,Microsoft-IIS/7.5,utf8
www.sshm.tpc.gov.tw,,,,utf8
www.lotong.gov.tw,,210.69.149.81,Microsoft-IIS/6.0,utf8
www.nthcc.gov.tw,南投縣政府文化局,210.241.20.100,Microsoft-IIS/7.5,big5
village.nantou.gov.tw,,210.69.126.20,,utf8
www.dayuan.gov.tw,網址轉換導引頁,163.29.216.5,Apache,utf8
archives.kcg.gov.tw,,,,utf8
www.kccc.gov.tw,,,,utf8
www.changhua.gov.tw,彰化市公所,117.56.220.20,"Apache/2.4.10 (Fedora) PHP/5.5.21",big5
www.yungchin.gov.tw,永靖鄉公所全球資訊網,124.199.89.218,"Apache/2.2.15 (CentOS)",utf8
www.tchcc.gov.tw,,163.29.201.180,,utf8
www.shalu.gov.tw,,163.29.86.144,,utf8
www.chr.taipei.gov.tw,臺北市立文獻館,163.29.36.96,Microsoft-IIS/7.5,utf8
www.sanshia.tpc.gov.tw,,,,utf8
www.banciao.gov.tw,,61.60.124.70,"Apache/2.2.3 (Win32) PHP/5.1.6",utf8
www.culture.tpc.gov.tw,,,,utf8
www.waiputcc.gov.tw,,,,utf8
www.wugu.tpc.gov.tw,,,,utf8
www.linkou.tpc.gov.tw,,,,utf8
www.shuangsi.tpc.gov.tw,,,,utf8
town.chcg.gov.tw,"【彰化縣政府 - 二林鎮公所 】",210.69.54.88,,utf8
weba.drnh.gov.tw,,210.241.75.206,Apache-Coyote/1.1,utf8
dftt.drnh.gov.tw,國史館-數位典藏計畫,210.241.75.109,Microsoft-IIS/7.0,big5
www.tpa.gov.tw,臺灣省諮議會,117.56.91.102,Apache-Coyote/1.1,utf8
hakkacollections.thcdc.hakka.gov.tw,,,,utf8
www.hakka.tycg.gov.tw,桃園市政府-客家事務局,163.29.253.55,Apache,utf8
eng.land.ntpc.gov.tw,"Land Administration Department, NTPC",61.60.127.223,Apache,utf8
child.land.ntpc.gov.tw,新北市地政局兒童版,61.60.127.223,Apache,utf8
mobile.land.ntpc.gov.tw,新北市政府地政局,61.60.127.223,Apache,utf8
www.landntpc.gov.tw,,210.241.84.77,Microsoft-IIS/6.0,utf8
www.banqiao.land.ntpc.gov.tw,"新北市 板橋地政事務所",61.60.127.223,Apache,utf8
www.xinzhuang.land.ntpc.gov.tw,新北市新莊地政事務所,61.60.127.223,Apache,utf8
www.xindian.land.ntpc.gov.tw,新店地政事務所,61.60.127.223,Apache,utf8
www.xizhi.land.ntpc.gov.tw,新北市汐止地政事務所,61.60.127.223,Apache,utf8
www.tamsui.land.ntpc.gov.tw,新北市淡水地政事務所,61.60.127.223,Apache,utf8
www.ruifang.land.ntpc.gov.tw,新北市瑞芳地政事務所,61.60.127.223,Apache,utf8
www.sanchong.land.ntpc.gov.tw,"新北市 三重地政事務所",61.60.127.223,Apache,utf8
www.zhonghe.land.ntpc.gov.tw,新北市中和地政事務所,61.60.127.223,Apache,utf8
www.shulin.land.ntpc.gov.tw,新北市樹林地政事務所,61.60.127.223,Apache,utf8
www1.land.ntpc.gov.tw,,210.241.84.77,Microsoft-IIS/6.0,utf8
gis.land.ntpc.gov.tw,"IIS Windows Server",210.241.84.80,Microsoft-IIS/8.5,utf8
www2.landntpc.gov.tw,地政資訊易找查,210.241.84.78,Apache-Coyote/1.1,big5
landzone2.planning.ntpc.gov.tw,,61.60.127.114,,utf8
ctlp.land.ntpc.gov.tw,新北市政府地政局加密控制點管理系統,210.241.84.81,Apache-Coyote/1.1,utf8
laow.land.ntpc.gov.tw,,61.60.124.70,,utf8
search.land.ntpc.gov.tw,Error,61.60.124.70,Microsoft-IIS/7.5,utf8
traffictakecar.tyhp.gov.tw,為民服務,117.56.150.15,Microsoft-IIS/7.0,utf8
placesearch.moi.gov.tw,,,,utf8
notes.npa.gov.tw,,,,utf8
hlcc.digital.tpa.gov.tw,地方議會議事錄檢索系統,140.112.145.80,"Apache/2.2.25 (Win32) PHP/5.4.31",utf8
subject.hccg.gov.tw,歡迎光臨新竹市政府全球資訊網,163.29.137.16,Microsoft-IIS/5.0,utf8
dep-labor.hccg.gov.tw,"歡迎蒞臨新竹市政府勞工處全球資訊網 - --",163.29.137.16,Apache,utf8
extra16.most.gov.tw,網路資訊服務台-帳號解鎖或忘記密碼功能,61.60.97.77,Apache-Coyote/1.1,utf8
extra13.most.gov.tw,,61.60.97.74,,utf8
dep-family.hccg.gov.tw,"家庭教育中心 - 家庭教育中心",163.29.137.16,Apache,utf8
eviolation.sipa.gov.tw,"Apache Tomcat",61.57.48.111,Apache-Coyote/1.1,utf8
bio-km.hbmsp.sipa.gov.tw,廠商服務平台,61.57.48.220,"Apache/2.2.21 (Win32) mod_ssl/2.2.21 OpenSSL/1.0.0e PHP/5.3.8",utf8
waterpollutioncontrol.epa.gov.tw,,223.200.80.80,Microsoft-IIS/8.5,utf8
air.hccepb.gov.tw,::員工資訊網::,163.29.47.235,Microsoft-IIS/6.0,big5
biking.cpami.gov.tw,單車ing,210.69.204.27,Apache-Coyote/1.1,utf8
srsch.mohw.gov.tw,衛生福利部南區老人之家_歡迎頁,163.29.42.50,Microsoft-IIS/6.0,big5
reg.807.mnd.gov.tw,三軍總醫院松山分院,61.219.69.56,Microsoft-IIS/6.0,big5
app.807.mnd.gov.tw,"Resin&#174; Default Home Page",61.219.69.60,Resin/4.0.40,utf8
804.mnd.gov.tw,國軍桃園總醫院,220.130.158.215,,big5
805.mnd.gov.tw,國軍花蓮總醫院,210.242.93.135,Apache,big5
gisapsrv01.cpami.gov.tw,,,,utf8
transwebgis.cpami.gov.tw,,,,utf8
tpweb.cpami.gov.tw,,,,utf8
en.nmp.gov.tw,"National Museum of Prehistory",61.219.157.21,"Apache/2.2.15 (CentOS)",utf8
jp.nmp.gov.tw,,61.219.157.21,"Apache/2.2.15 (CentOS)",big5
special.nmp.gov.tw,尋找東方金銀島-荷蘭人遇見臺灣東部村社,61.219.157.21,"Apache/2.2.15 (CentOS)",utf8
beta.nmp.gov.tw,國立臺灣史前文化博物館,61.219.157.21,"Apache/2.2.15 (CentOS)",big5
tcc.taitung.gov.tw,::::::臺東縣民服務中心::::::,163.29.101.59,Microsoft-IIS/7.5,utf8
www.tbocc.gov.tw,探索嘉義-嘉義縣文化觀光局,163.29.235.131,,utf8
pac.cyhg.gov.tw,嘉義縣表演藝術中心,117.56.103.107,Microsoft-IIS/6.0,utf8
event.www.gov.tw,,,,utf8
"www.dsc.fju.edu.tw ",,,,utf8
www.pxweb.cbc.gov.tw,,210.69.120.252,Microsoft-IIS/8.5,utf8
bcf.cbc.gov.tw,,210.69.120.247,,utf8
www.law.cbc.gov.tw,中央銀行法令規章查詢系統,210.69.120.252,Microsoft-IIS/8.5,utf8
hongmaogang.khcc.gov.tw,紅毛港文化園區,210.241.43.162,Microsoft-IIS/7.5,utf8
culturalbus.khcc.gov.tw,文化公車,210.241.43.180,Microsoft-IIS/6.0,utf8
kcs.kcg.gov.tw,高雄市輪船股份有限公司,163.29.241.187,"Apache/2.2.3 (CentOS)",utf8
pwbncd.kcg.gov.tw,高雄市政府新建工程處,163.29.241.47,Microsoft-IIS/7.5,utf8
wrb.kcg.gov.tw,高雄市政府水利局,163.29.105.49,Microsoft-IIS/7.5,utf8
thcs.iot.gov.tw,臺灣公路容量分析專區,210.69.172.75,"Apache/2.4.17 (Win32) OpenSSL/1.0.2d PHP/5.6.14",utf8
motcbike.iot.gov.tw,,,,utf8
safemyhome.npa.gov.tw,,210.69.154.73,,utf8
enews2.ntpd.gov.tw,新北市政府警察局電子報,163.29.165.36,Microsoft-IIS/7.5,utf8
www.ris.ntpc.gov.tw,戶政服務網,61.60.98.240,,utf8
www.ipb.ntpc.gov.tw,新北市政府原住民族行政局,61.60.124.70,"Apache/2.2.15 (CentOS)",utf8
www.planning.ntpc.gov.tw,新北市政府城鄉發展局,61.60.98.240,,utf8
village.banqiao.ntpc.gov.tw,板橋區公所-鄰里資訊服務網,61.60.124.70,"Apache/2.2.4 (Win32) PHP/5.2.3",utf8
www.finance.ntpc.gov.tw,新北市政府財政局,61.60.98.240,,utf8
e-bus.taipei.gov.tw,,117.56.4.196,nginx,utf8
www.ebus.taipei.gov.tw,,210.65.63.136,,utf8
www.ptph.gov.tw,"Request Rejected",163.29.11.1,,utf8
reg.tph.mohw.gov.tw,IIS7,163.29.11.2,,utf8
sp1.hso.mohw.gov.tw,Intranet內部資訊網,210.241.104.139,,big5
wftwf.tph.mohw.gov.tw,,,,utf8
webmail.hso.mohw.gov.tw,,210.241.104.78,,utf8
www.cyi.gov.tw,,,,utf8
www.native.taipei.gov.tw,臺北市政府原住民族事務委員會,163.29.36.96,Microsoft-IIS/7.5,utf8
registration.aftygh.gov.tw,"Request Rejected",220.130.158.221,,utf8
dsdn.aftygh.gov.tw,,220.130.158.218,"Apache/2.2.14 (Win32) mod_python/3.3.1 Python/2.5.4",utf8
emgnws.aftygh.gov.tw,"IIS Windows Server",60.251.255.139,Microsoft-IIS/8.5,utf8
sw.tygh.mohw.gov.tw,衛生福利部桃園醫院-新屋分院,210.241.104.44,"Apache/2.2.24 (Unix) DAV/2 PHP/5.4.9",big5
tyghnetreg.tygh.mohw.gov.tw,"IIS Windows Server",210.69.125.25,,utf8
web.tygh.gov.tw,"Request Rejected",210.69.125.7,,utf8
tygh-netreg.tygh.gov.tw,,,,utf8
register.typc.mohw.gov.tw,網頁重導中...,163.29.8.19,,big5
drug.typc.mohw.gov.tw,,163.29.8.77,,utf8
pharmacy.hso.mohw.gov.tw,聯合藥訊電子報-首頁,210.241.104.61,,utf8
